,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,filename
2075,1533338068102569984,nftpattern10000,252,57,"🌟A NFT collection of unique patterns🌟
🌊opensea 🌊
🔥1/1 polygon ( No gas fees!⛽)
⚡Floor 0.003 Eth⚡
#NFT #NFTcollection #NFTartist
🔻🔻🔻🔻🔻🔻🔻",,b'3 HORUS LEFT TO BUY pattern 01polygon 1/1Price 0.003 Eth#nftart #NFT #NFTCommmunity #blockchain #PolygonNFTs #solana #Bitcoin #NFTdrophttps://t.co/LHNOOZ8SAz via @opensea',2022-07-05 01:48:08+00:00,1,0,10,0,genadroptweets_1_PolygonNFTs_2.csv
2076,1496928507615752192,mrawakeNFT,684,57082,Artist 🚀👁🚀 #YMZclub #YMZfam,"Manhattan, NY",b'Big bless @JPeveze w/ the valid giveaways!!! #LegitSquad #YMZfam #YMZraid #YMZclub #YMZpromoTeam #PolygonNFT #NFTGiveaway #NFTGiveaways #NFTs #NFTCommunity #NFTProject #NFTartist #nftart #OpenSeaNFT #NFTpolygon #PolygonNFT #PolygonNFTs #NFTdrop #NFTCommunity #NFTs',2022-07-05 01:18:40+00:00,0,1,5,0,genadroptweets_1_PolygonNFTs_2.csv
2077,1397423478408564736,TheRecharge_Ad,38067,760,"Decentralized incentive hub that connects electric powered services
The Recharge DeFi: https://t.co/fqltUbOv1w
The Recharge NFT: https://t.co/7MoYV4vQmJ",,b'YEAH~~~The NFT printed Piggycell auxiliary battery product has been shipped successfully#NFT #NFTCommunity #NFTGiveaway #SolanaNFTs #SolanaNFTproject #nftart #nftcollector #NFTgoods #NFTdrop #PolygonNFTs #polygon #matic https://t.co/STUkB8bA2b',2022-07-05 01:13:44+00:00,2,9,17,3,genadroptweets_1_PolygonNFTs_2.csv
2078,1475518027261259783,EmpowermentOfT,59,85,"Empowerment of Torum Avatar NFT Holders. Join https://t.co/WiDEzL8WZO if you are interested in NFTs, crypto and great community! Name @empowerment as inviter and DM for NFT.",,b'One of my favorites in the Empowerment X Torum collection. The crypto Casino. This NFT is on #Polygon and the original is on #BSC on https://t.co/0tKn2ottBP @torum_official  #NFTCommunity #PolygonNFTs #PolygonNFT  #NFTcollectibles #NFTs #NFT #NFTartwork https://t.co/6GKaJ8N7QU https://t.co/73Lui1DCnK',2022-07-05 01:08:45+00:00,5,0,18,4,genadroptweets_1_PolygonNFTs_2.csv
2079,1495550202111045632,jrvvgogh,68,598,NFT Artist | Photographer | NFT/ETH Giveaways,Metaverse,b'The Barren Bencheshttps://t.co/8XcsXDTLsJ@opensea1/1#NFTs #NFTartist #jrvvgogh #ETH #PolygonNFTs',2022-07-05 01:06:40+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2080,1038603264470577152,IyahItze,26,1085,"This is Mylo fyah man top rank
Cs
Legal Name: Ira Paul Higgins
Alt Nick Name: Mo Montana","Las Vegas, NV",b'Rare Prototype #heartchain logo prototype. Go to my store and make an offer. #matic #PolygonNFTs https://t.co/sk4QT0ocLr via @opensea',2022-07-05 01:00:00+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2081,1280083165692915718,petgang80,19,67,Pet Gang NFT Ready For Reguler NFT |Exclusive NFT (Soon) | DC: https://t.co/3yUx6HTaZY,,b'Hi Everyone GM Say Hi To Our Cowboy GifsThis Gif Will Accompany You When You Want To Mint#NFTCommunity #NFTGiveaway #NFTs #NFTNYC #NFTCommmunity #NFTNYC2022 #NFTdrop #NFTCollection #NFTCommuntiy #NFTartist #NFTsales #NFTshill #NFTPolygon #PolygonNFTs #OpenSeaNFT #OpenSea https://t.co/RikTlOxEvL',2022-07-05 00:54:26+00:00,2,4,12,3,genadroptweets_1_PolygonNFTs_2.csv
2082,1200593764928151553,TPS0011,963,1201,@BOLTVR Founder,"Washington, DC",b'the team behind bolt is full sending 333 lucky people with a Free Mint on Polygon on July 4th. https://t.co/ZOgwWdJZ4A#NFT #NFTGiveaway #NFTCommunity #nftcollector  #PolygonNFT #PolygonNFTs  #Polygon #ETH https://t.co/RwHNVCV10T',2022-07-05 00:49:01+00:00,0,0,4,6,genadroptweets_1_PolygonNFTs_2.csv
2083,1465458227638906882,DaturiansNFT,11350,2520,The space exploring 🚀 seed growing creatures from 1270 Datura 🪨 Join our #Florafam 🌺 MINTING LIVE✨ #NFTCollection #PolygonNft #0xPolygon,1270 Datura/Polygon Network,b'Attention all Polygon AstronautsWe are down to the last 130 Daturians in our first minting wave @ 16 $MATIC - https://t.co/0XFrB8h8pOEarly adventurers being rewarded daily#FloraFam #PolygonNFTs #NFTCommunity https://t.co/a5THiF4Dva',2022-07-05 00:48:53+00:00,0,0,4,0,genadroptweets_1_PolygonNFTs_2.csv
2084,1507084627625721856,BOLTVR,1550,34,112 Metaverse keys as a Nexus Hub for Galas and Events on the Ethereum Virtual Machine.,BOLTEVM,b'the team behind bolt is full sending 333 lucky people with a Free Mint on Polygon on July 4th. https://t.co/AVYXSj8soL#NFT #NFTGiveaway #NFTCommunity #nftcollector  #PolygonNFT #PolygonNFTs  #Polygon #ETH https://t.co/0uJJITQn9a',2022-07-05 00:47:51+00:00,1,1,3,3,genadroptweets_1_PolygonNFTs_2.csv
2085,1507084627625721856,BOLTVR,1550,34,112 Metaverse keys as a Nexus Hub for Galas and Events on the Ethereum Virtual Machine.,BOLTEVM,b'the team behind bolt is full sending 333 lucky people with a Free Mint on Polygon on July 4th. https://t.co/AVYXSj8soL #NFT #NFTGiveaway #NFTCommunity #nftcollector  #PolygonNFT #PolygonNFTs  #Polygon #ETH',2022-07-05 00:47:09+00:00,3,1,6,2,genadroptweets_1_PolygonNFTs_2.csv
2086,1540084492005769218,onerose06,236,45,NFT Promoter ^.^ @crazybearsNFT holder #ymzfam #LegitSquad #Polygon,,b'NFT Giveaway A lucky person will win this FREE Pug #NFTRules:1Follow @DaliPUGtibles &amp; me2&amp; RT 3 Tag frens 76h#NFTCommunity #NFTGiveaway #NFTProject #NFTAirdrop #NFTartist #PolygonNFTs #ymzfam https://t.co/AGK5Rhfjvg',2022-07-05 00:36:27+00:00,147,156,174,3,genadroptweets_1_PolygonNFTs_2.csv
2087,1365791343881064448,ArtisticAxel,502,28354,"Digital artist, Web3, NFT artists. https://t.co/tSc1Bzqpp3 https://t.co/43ICEssEEz","Arizona, USA","b'My 2nd animation art ever done, hope you guys like! Check out this item on OpenSea https://t.co/hNQOS8AOZn via @opensea @ArtisticAxel #Fyp #nft #nftart #nftartist #Crypto #opensea #PolygonNFTs #art #artist #animation #animationart #artisticaxel https://t.co/3GGzlhIt4q'",2022-07-05 00:32:15+00:00,2,2,5,0,genadroptweets_1_PolygonNFTs_2.csv
2088,1527207774089879552,SkulloWorld,48,32,"6666 Unique style #NFTs coming soon on Polygon blockchain.
JOIN THE COMMUNITY to get WHITELISTED and REWARDS . MINTING JULY
Discord: https://t.co/e6kGfTzx9f",,b'1 FREE Mr Skullo NFT GIVEAWAY  (Pre-reveal)--------ONLY 15 MINUTES LEFT---------To Enter:  Follow @SkulloWorld  Drop your Wallet Address#NFTCommunity #NFTGiveaway #NFTs #NFTProject #NFTdrop #NFTartist #PolygonNFT #PolygonNFTs #NFTCommuntiy https://t.co/XaHWeVpGFR',2022-07-05 00:27:13+00:00,4,4,14,6,genadroptweets_1_PolygonNFTs_2.csv
2089,1510735018066329603,DaoPickaxe,164,161,"Solana Mint Mid July 0.069 
Pioneer Mint August 1.5 Raffling Mining rewards to emember weekly!

Polygon- Fractionalized Mining- Pays Wee
 https://t.co/lTGTINDrEw",,"b'Happy 4th of July to our US friends,  Happy Treason Day to our British friends, and for everyone else in the world I hope your Monday made you some #passiveincome  if not... what are you waiting for!  Join us! #PolygonNFTs #SolanaNFTs #paysweekly'",2022-07-05 00:27:11+00:00,0,0,2,0,genadroptweets_1_PolygonNFTs_2.csv
2090,1497331586173390857,bearabarchih,1301,356,"• NFT creator / 100% Hand drawing 🖌️🎨 / Floor price : 0.003 eth💰
Welcome to my NFT project😊",,b'Van Gogh bear NFT  Bearabarchih #137Price : 0.005https://t.co/7901dd3bzY#NFTCommunity #NFT #NFTs #NFTCommmunity #NFTMarketplace #NFTartist #NFTartist #NFTsales #NFTartwork #NFTcollections #opensea #PolygonNFTs #vangogh https://t.co/s0ok7y5h0G',2022-07-05 00:23:00+00:00,18,9,40,5,genadroptweets_1_PolygonNFTs_2.csv
2091,1510189369407201280,birbz_nft,40,62,"Hi, I'm Birb!
The world's first collectible digital 3D pet 🐣",Metaverse,"b""You're early! Mint hasn't started yetWorld FirstTamagotchi-likeCollectible PetMade in Unity3DNFTJoin the flock @ https://t.co/UhafMOb4iu get a rare title!#NFT #Metaverse #NFTcollectibles #unity #PolygonNFTs #Polygon #MATIC https://t.co/LBylrVHHwm""",2022-07-05 00:19:38+00:00,0,0,1,1,genadroptweets_1_PolygonNFTs_2.csv
2092,1484912143484997638,FBNFTClub,292,2473,"Official Twitter of the Faceless Bogosses Club
https://t.co/Y8dLuYNNWV",,b'FIRST 21 Faceless Bogosses Dropped ! Get yours now !https://t.co/D1Bcx8JniM #NFTCommunity  #NFT #NFTs #Ethereum #collection #NFTcollections #PolygonNFTs #maticusdt #openseanfts',2022-07-05 00:19:20+00:00,0,3,6,4,genadroptweets_1_PolygonNFTs_2.csv
2093,1477202484452069376,Polygonapes,2432,1303,"🚨Polygonapes are minting now🚨 After the success of bored ape yacht club, #polygonapes are here. Ape slapper game 🐵 #Play2E #papes https://t.co/JkOjd5MFae",,"b'@0fficialnft @rarible @opensea @OnePlanet_NFT @Luxy_io @Coinbase_NFT @OfficialTCGCoin @nftify_official @TheBinanceNFT @krakenfx @polygonstudios @0xPolygon Yes we are keep our eye on you  to make the next collab, and all seems like you could be the next one, check DM #PolygonNFTs #PolygonMatic #polygon #Marketplace #NFTs #NFTGiveaway #NFTCommunity'",2022-07-05 00:02:14+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2094,1489194086053683200,Un_banked_,28,4804,"#Unbanked
#Crypto world",,b'#Polygon MATIC in 100 seconds!! &gt;&gt;https://t.co/TBabqvxsge#Polygon #PolygonNFT #PolygonSpace #polygonwave2022 #PolygonZoo #polygon_nft #PolygonNFTs #MATIC #ethereum #eth #btc #bitcoin #exchange #metaverse #binance #coinbase #stex #EthereumTowers #NFT #NFTs #defi #trading #unb',2022-07-04 23:45:36+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2095,1488077062699057153,enlightenft,804,961,Community NFT bringing together artists and developers to collaborate on meaningful projects! Curious Cubs Club will reveal soon on #POLYGON Network❤️,,"b'Save the date!!We purchased a ticket for the #PolygonShowcase from @MyCreativeOwls !!!Come by this Saturday, July 9th - Sunday, July 10 by 9pm EDT to see all the great #PolygonNFTs '",2022-07-04 23:44:36+00:00,2,0,9,0,genadroptweets_1_PolygonNFTs_2.csv
2096,1371547695287046147,just_dukechriz,42,52,"Making life worth living💙 
Gemini♊
#model 6'1✨ #elf_mlwl 
🇳🇬🇧🇯🇬🇧
#TheGemInI #LFC❤️",,"b""https://t.co/sJo4llrJSHRush and claim coinbase free NFT... Click the link, connect your coinbase wallet, you'll receive your NFT after few minutes#NFTGiveaway #NFTs #myfirstNFT #Coinbase #PolygonNFTs""",2022-07-04 23:44:31+00:00,1,0,2,0,genadroptweets_1_PolygonNFTs_2.csv
2097,1527207774089879552,SkulloWorld,48,32,"6666 Unique style #NFTs coming soon on Polygon blockchain.
JOIN THE COMMUNITY to get WHITELISTED and REWARDS . MINTING JULY
Discord: https://t.co/e6kGfTzx9f",,b'1 FREE Mr Skullo NFT GIVEAWAY  (Pre-reveal)In 60 MinutesTo Enter: Follow @SkulloWorld  Drop your Wallet Address#NFTCommunity #NFTGiveaway #NFTs #NFTProject #NFTdrop #NFTartist #PolygonNFT #PolygonNFTs https://t.co/8IubI0NdTb',2022-07-04 23:42:11+00:00,3,4,12,8,genadroptweets_1_PolygonNFTs_2.csv
2098,1535640655954944002,studioicsdesign,49,705,Visual art designer NFT Creator,"Roma, Lazio","b'Come on Bro! Only 0,06 #eth #PolygonNFT #NFTs #NFTGiveaway #NFTartist #NFTCommunity #nftcollectors #NFTcollections #NFTartwork #nftpolygon #PolygonNFTs #nftbuyers #nftbuyer #opensea https://t.co/63IGygZHQH https://t.co/dpT7RfE1Il'",2022-07-04 23:30:46+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2099,1324577833,destructor9753,487,5968,"Outdoor and nature lover, MTB rider, construction professional. Nature & wildlife photographer, graphical art creator. Website, store, and more coming soon!",Canada,"b'Just picked up a bunch #NFTs for basically nothing! Gotta love all the #freemint posts happening right now. Anyone know of any good #PolygonNFTs that are doing free, or very low price mints?'",2022-07-04 23:30:17+00:00,0,2,2,2,genadroptweets_1_PolygonNFTs_2.csv
2100,1433741081443774490,BABCCT,1770,9189,"10K NFT Collection. A startup, a venture, entrepreneurs with ambitious plans. Discord: https://t.co/UN46N2EBxh",,"b'Bored Ape Buff Club 10,000 unique Bored Apes is already available!!!  FP: 0.02 - 0.035 ETH ( POLYGON) No Gas Fee#nfts #opensea #BABC #BAYC #NFTGiveaway  #PolygonNFTs #BoredApe #BoredApeYachtClub  Discord: https://t.co/r4HmqRAdXFhttps://t.co/0hHc62NRYz https://t.co/PeVD017etr'",2022-07-04 23:01:00+00:00,1,0,3,2,genadroptweets_1_PolygonNFTs_2.csv
2101,1298841192633794560,minty_nft,3519,4825,"NFT Marketplace with customizable smart contract, offering sales and royalties split on @0xPolygon #GasFree #NFT
https://t.co/ASreXMap79",Polygon Network,"b'""Wine Celebration-2 2020"" by @shiro_one Available herehttps://t.co/SSKXBbdCWY#Minty #PolygonNFTs #nfts https://t.co/nMXSRasq5c'",2022-07-04 23:00:01+00:00,1,0,5,2,genadroptweets_1_PolygonNFTs_2.csv
2102,1425204498176348165,MoistMurray,16,54,"I enjoy making NFT collections for fun. 
Collections: 
Doorcam Dogs 
H:R Demon Helmets 
https://t.co/UwvGG27VSE",,"b""When she is a 10/10 but doesn't know about Doorcam Dogs  Mint here: https://t.co/9p36fhyzDR #NFTCommunity #NFTs #NFT #PolygonNFTs #PolygonNFT #nftmeme #nftmemes #Dog #doge #Mintingnow #NFTMinting https://t.co/i5o4VU88Du""",2022-07-04 22:53:53+00:00,0,1,9,6,genadroptweets_1_PolygonNFTs_2.csv
2103,1543656927124766723,IDV_nft,12,14,A startup in the NFT universe. CEO of the IDV collection project.,,b'We are glad to everyone who pays attention to our product!We want our project to become part of the NFT world! For us it is very important!@IDV_nftJoin it will be interesting#NFTCommunity #nftart #NFTartist #OpenSeaNFT #PolygonNFTs https://t.co/XGBQJLD4YV',2022-07-04 22:46:44+00:00,0,0,3,2,genadroptweets_1_PolygonNFTs_2.csv
2104,1493669843685584898,Yucalyptus23,73,296,CO-FOUNDER & COO 👩🏻‍🔧 @tinytroublesnft 🌱,New ForesT,b'Just 4 tiny things to enter. No trouble.Wishing you luck. #NFTGiveaway #PolygonNFTs https://t.co/y3el7uy7fv',2022-07-04 22:41:53+00:00,2,0,5,0,genadroptweets_1_PolygonNFTs_2.csv
2105,1543621777594654720,stickmanaslan,11,44,"Stickman Aslan.Animated 1/1 Stickman NFTs. Target:100 NFT
Sales Target:20 NFT
- 1/1 Unique NFTs
-Animated
-Polygon Blokchain(No Gas Fee)",Here,b'Show You NFTs #NFTCommunity MY NFTs Is In The Replys.Check Here:https://t.co/EeKZ5UglTa#NFTs #NFT #OpenSeaNFT #PolygonNFTs #NFTGiveaway',2022-07-04 22:38:17+00:00,1,2,4,7,genadroptweets_1_PolygonNFTs_2.csv
2106,1452795624626262030,vivionajourney,1033,4688,Everyone Here is a Cloud! 🤍 #NFTArtist #PastelCloudsNFTCollection ☁️🎨,Above the Clouds,"b"" THERE'S ONLY ONE HERO CLOUD AVAILABLE NOW! YOU DON'T WANT TO MISS OUT! Take a look here : https://t.co/hFy9h2sqgJ #PastelCloudsNFTCollection #NFT #NFTCommunity #PolygonNFTs https://t.co/H3C3qYkfx6""",2022-07-04 22:35:37+00:00,2,2,9,2,genadroptweets_1_PolygonNFTs_2.csv
2107,1431264097241346056,The_Littlz,4845,1882,"💰✴MINTING LIVE - 6 MATIC✴💰
1 mint will win 100 Matic automatically! 
🏆🎉Every 10% minted 600 matic In giveaways🎉🏆 #PolygonNFT",Littlton,b'#NFTGiveaway Giving away 3x @BananaApeCN RulesLIKE+RTTAG 4 FRENSFOLLOW @BananaApeCN ENDS IN 1 HOUR!#Ethereum #PolygonNFTs #NFTCommunity #Nfts https://t.co/Ll1UdfMQNY',2022-07-04 22:33:09+00:00,67,75,88,10,genadroptweets_1_PolygonNFTs_2.csv
2108,1501116597305552896,badapeunit,75,84,"10001 Rogue apes gather up. 
You don't need Discord babysitting.
Onlyfa.. i mean here 👉🏻 https://t.co/hWNH1chnie
Created by https://t.co/7DJedeSxXD",Unite Sans Frontieres,b'To all Bad Apes use #BadApeUnite if you need support Follow @badapeunitRetweet / Like we need to grow #NFT #NFTcollectibles #nftfreemint #NFTCommumity #NFTProjects #nftcollector #NFTfamily #nftart #freemintNFT #NFTCollection #NFTartists #PolygonNFTs https://t.co/G2VLsbTUys',2022-07-04 22:31:24+00:00,4,0,16,0,genadroptweets_1_PolygonNFTs_2.csv
2109,1427421099852238849,mtscovideos,228,1402,"Art conservation, NFT Collector, Art Dealer",United States,b'Got me some great @TheWoims to go with my @MultiWormsNFT  here is my favorite!!!!  #matic #PolygonNFTs  #NFTCommunity #3DNFT https://t.co/36um899COf',2022-07-04 22:27:48+00:00,8,40,26,3,genadroptweets_1_PolygonNFTs_2.csv
2110,1522299775927955458,CryptoPunnes,24,98,"Unique collection and exclusively made by me, get your nft dragon soon.",,b'Check out my collection on opensea: CryptoPunnes _https://t.co/YRt6geKIJ3__@binance @opensea @mintable_app @WatcherGuru @rarible #NFTCommunity #NFTGiveaway #Nfts #NFTCommmunity #bitcoin #PolygonNFTs #Ethereum https://t.co/jUDkoErXYO',2022-07-04 22:22:30+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2111,1518781062570250246,Aliz3n3,127,575,"owner of the ❤️rarest❤️ #NFTcollection of  ever : #kittycara #NFTs
there are only 5 tokens...so they are priceless / with a lot of charisma @opensea","New York, USA",b' ALGLAND #nftart ALGLAND #20 :  0.47 #Ethereum The Mirador On @opensea https://t.co/Rf36EgpKDn#NFTCommunity #nature #NFTGiveaway #NFT #BTC #Crypto #dolar #OpenSeaNFT #NFTsales #PolygonNFTs https://t.co/HaLzDRK5Ff',2022-07-04 22:18:11+00:00,1,0,4,5,genadroptweets_1_PolygonNFTs_2.csv
2112,554729993,Bartacus_66,200,3174,"Scorpio Stellium ♏ 8th House Stellium 8️⃣🏃🏻‍♂️⚡⚡⚡⚡🏋🏻‍♂️ #FTM 💪💙👍  👻Boo)))
⚡⚡⚡⚡⚡⚡⚡⚡ (🏰) ⚔️House:🛡️#Fantom⚔️ (🏰)....... 🦂",Cardiff,"b'Come check  out this amazing collection by @flyingideas Follow her,See her art,Buy her art,Enjoy her art #NFTs #NFTCommunity #NFT #NFTartists #NFTProjects #NFTartist #NFTArts #art #PolygonNFTs #Ethereum #OpenSeaNFT https://t.co/uagngm3SUy'",2022-07-04 22:12:55+00:00,1,1,15,7,genadroptweets_1_PolygonNFTs_2.csv
2113,38521204,thexiv,236,33751,"Mathematician (yep) he/him/it (uhh) Tiger (definitely) Artist (sort of) Loving Caring Fiance - Self-aware - Primitive Christ
$adpulse https://t.co/64PYbkiqAE to donate","FFF,MI","b""Just to chum the waters, I've valued one algorithm pair at 20 $ETH #NFTGiveaway #NFTProject #NFTs #NFT #ETH @0xPolygon #PolygonNFTs #PolygonMatic https://t.co/6DDoiUmuNNCheck out my item listing on OpenSea! https://t.co/Uk4CFUFebZ via @opensea""",2022-07-04 22:08:41+00:00,1,0,9,3,genadroptweets_1_PolygonNFTs_2.csv
2114,1478749083976228867,MT107068073421,524,2124,#HBARbarian also ℏbeerbarian. TRST Quizmaster writing and hosting quizzes on Discord here: https://t.co/lFNWNNVA58,UK,"b'New to the #HBARNFT space?Branching out from #ETHNFTs , #SolanaNFT, #AlgoNFTs, #PolygonNFTs?Not sure where to start your #HBAR journey?Why not enter @TRST_NFT #HASHSTOCK2022 for FREE??? Over 50 #NFTs of the best #HederaNFT projects are up for grabs!https://t.co/qBunVdZf6H'",2022-07-04 22:06:54+00:00,8,2,20,3,genadroptweets_1_PolygonNFTs_2.csv
2115,244290992,TheWoims,274,343,"Animated Loops | Randomly Assembled | Fun & Community-Driven

Join us in The Woimhole: https://t.co/zCFqH63Izx

https://t.co/RKm1WQc6Cd","Bristol, UK.","b'Welcome the Wonderous Woims Whale, @mtscovideos!This legend just bagged himself 66 Woims. Go take a look at the magical little wigglers that came out the mystery bag!https://t.co/Vsuvw0IsxqMint your own Woims at https://t.co/7ubnh7uT9a#Woims #3DNFT #PolygonNFTs https://t.co/kQ1zwhQzXg'",2022-07-04 21:57:06+00:00,4,2,11,3,genadroptweets_1_PolygonNFTs_2.csv
2116,38521204,thexiv,236,33751,"Mathematician (yep) he/him/it (uhh) Tiger (definitely) Artist (sort of) Loving Caring Fiance - Self-aware - Primitive Christ
$adpulse https://t.co/64PYbkiqAE to donate","FFF,MI","b""#NFTGiveaway #NFTProject #NFTs #NFT #ETH @0xPolygon #PolygonNFTs #PolygonMatic https://t.co/6DDoiUmuNN is not just a website or an NFT. It is not a price predictor, essentially. It's power comes for a calculated, manicured, and genius algorithm that hardly needs another touch.""",2022-07-04 21:30:03+00:00,0,1,2,2,genadroptweets_1_PolygonNFTs_2.csv
2117,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@ChrismNFT LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:19:36+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2118,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@nftbuzz LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:19:10+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2119,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@Ghragus LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:18:41+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2120,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@psikoape LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:18:18+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2121,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@0x_niceist @NFTAnderson LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:17:48+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2122,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@ApexNoobi LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:17:32+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2123,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@NftComo LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:17:19+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2124,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@aegean2356 LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:17:04+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2125,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@Dosir14 LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:16:50+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2126,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@_NftCollectors @cybotz_nft LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:16:35+00:00,1,1,1,0,genadroptweets_1_PolygonNFTs_2.csv
2127,89560997,jon_cavalera,10062,3855,"Athlete, Entrepreneur and Nft developer.",Florianópolis / Brasil,b'@erykmedykowski LIVE MINT https://t.co/ReYBQSveKO#Mint #Minting #FreeMint #freemintNFT #Mintingnow #FreeMints #Polygon #PolygonNFT #PolygonNFTs',2022-07-04 21:16:23+00:00,0,0,0,0,genadroptweets_1_PolygonNFTs_2.csv
2128,1429104215318745090,ProjectPigeons,3182,7953,"Multi-purpose NFT Gaming Project 🐦🥚

https://t.co/0m3hWSBQXY

#P2E enabled 💜",Pigeon Island,"b""Game Day #1 results are in! @ill_aura @km_yutori  @NFT_Argus Congrats to you all, and thank you for taking partWho's joining us next Saturday?More info: https://t.co/UV7RZKPiOS#NFTCommunity #NFTGaming #P2E #PolygonNFTs #ProjectPigeon https://t.co/zFF66KXqSa""",2022-07-04 21:00:00+00:00,0,1,7,3,genadroptweets_1_PolygonNFTs_2.csv
2129,1373122063188168706,THECRYPTOMBS,6266,22230,"""brilliant and macabre goofball"" - Billg.eth | Internationally Ignored NFT OG | @nearxpublish | CURBFACES | $NEAR $FTM $TOMB $HNT | #CRYPTOMB Plot 5 #darkartnft",MultiChain,"b'DOTTIE, The All-Seeing Conqueror of Men#PolygonNFTs Only 6 lefthttps://t.co/fNnKnvoCIH'",2022-07-04 20:58:45+00:00,0,0,1,2,genadroptweets_1_PolygonNFTs_2.csv
2130,1483734941834047488,Mr_WahyuMK,34,576,Working on Two NFT. OddCat The Simpuslator & History of D Human Society,"Kota Surabaya, Jawa Timur",b'OddCat The Simpuslator#38.Phase 1 : 100/100 CompletePhase 2 : On going.Instagram : https://t.co/E9Dz2rDDdO.Opensea : https://t.co/oChIkZrx8e.#NFTdrop #NFTartist #nftcollector #nftart #nftindonesia #NFTmarketplace #NFTindo #NFTdrops #PolygonNFTs #artoftheday #anime https://t.co/nQwUIdutrT',2022-07-04 20:56:05+00:00,0,0,3,1,genadroptweets_1_PolygonNFTs_2.csv
