author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
90188214,gabar1,408,2399,I am a successfull Internet marketer and SEO Manager and I live in the uk. I am keen to help like monded people to become successfull online.,UK,b'@Scorpiussnft #TheNFTGenerator #NFTNews #NFTLaunchpad  #nftcollectors #NFTshill #NFTGiveaway #NFTs #nft #Bitcoin #ETH #etherium #NFTartist #NFTcommunties #NFTCommunity #NFTartist #NFTMarketplace #artwork #Art  #cryptos #cryptoartLaunch A NFT Collection with Ease: https://t.co/yzmuWQcCqP',2022-07-04 02:37:35+00:00,0,0,0,0
1388167465503531013,Daniel89679730,401,5804,"Let's make a better World together! 
Healthy Oceans = Healthy Planet Earth! Live more consciously, let's move with the Time and use new Technologies! 🌍🌊❤️",Switzerland,b'Which is the best #NFTMarketplace coin? Which one has the greatest potential? #NFTLaunchPad #Cryptocom #BinanceNFT #Coinbase #OpenSea #OpenSeaNFT #NFT #NFTCommuntiy #Collectibles #NFTartist #NFTGiveaway #NFTProject #digitalart#DigitalArtist #Bitcoin #Crypto #cryptocurrency https://t.co/bZzXmJvT9e',2022-07-03 16:22:46+00:00,0,4,3,2
1356225453581873160,SlimJimmy420k,997,9713,PFP: @BigCatKlub Banner: @babychimpgang - @TEENSONACID #DegenDevils Team Captain -Subscribe to my free substack for in-depth overviews & insights into #FTMNFTs,,"b""@VisionariumArt Fantom Fox Boy got swept super hard as well on @NFTKEY Great to see! $Vision is coming to all Visionarium projects! Don't sleep https://t.co/spcEf7hGh6#ftmnft #nftlaunchpad #nft #omnichain #avaxnft https://t.co/YXm4msusGE""",2022-07-01 22:47:38+00:00,1,1,3,0
1356225453581873160,SlimJimmy420k,997,9713,PFP: @BigCatKlub Banner: @babychimpgang - @TEENSONACID #DegenDevils Team Captain -Subscribe to my free substack for in-depth overviews & insights into #FTMNFTs,,b'The Final 10 @krownlabs  Ultimate Doodle Punks on @NFTKEY https://t.co/hBstx3QEZf#Ftmnft #nft #avaxnft #nftlaunchpad #ftm https://t.co/tYRjtlR51X',2022-07-01 22:37:49+00:00,0,0,7,0
1469582712734322688,Cleaners_3R,60,373,"16y/o Teen boy / #NFTartist #nftart 
Main account @WalkMonkeyNFT
Free promotor
Discord https://t.co/sKmPztm4fB",,b'Wow My excitement is on peakjust Join Discord and Follow if want to buyhttps://t.co/qm1TK9QMhRCollection Coming Soon#NFT #NFTs #NFTCommunity #NFTGiveaway #NFTProject #nftartist #nftartists #NFTdrop #NFTshill#NFTLaunchpad #NFTlover https://t.co/iYquXkWEXz',2022-07-01 10:20:10+00:00,0,0,4,1
159201824,AY_Daniels,312,1964,Blockchain | Decentralized Apps | Building @majestic_labs| #Elastos,The Elaverse,"b'Happy new month, frens. #Elastos #PolygonNFT #Fantom #ETH #Avalanche #BSC #vitrim #NoCode #NFTLaunchpad https://t.co/UkVtJziNDi'",2022-07-01 08:00:08+00:00,1,0,3,0
1534090442958315520,TheRainFT,4,50,TheRainFT is a project that connects enthusiastic artists to the NFT world.,,"b""It's 1st July..10 more days to our most awaited 11 Unique nfts made with 1s..Can't wait!!#NFTLaunch #NFTLaunchpad #NFTCommunity""",2022-07-01 07:31:39+00:00,0,0,2,0
1532430236729630720,DeadGodSmokers,1868,29,"The entrance to olympus is this way | Not affiliated with @degodsnft

Discord Closed",Olympus,"b'MINT FREE LIVE We will like and RT everyone, we will do an instant airdrop and a great raffle at 50% and sold out!!#NFTs #NFTGiveaway #NFTLaunchpad #SolanaNFT #NFTairdrop #NFT #NFTCommunity https://t.co/YURRoNxApB'",2022-07-01 05:37:22+00:00,4,7,11,1
446935207,chikooprince,75,1686,Prefer To Love,"Riyadh, Kingdom of Saudi Arabi",b'I want to lunch my #NFTCollection I need suggestions how to start and which platform best to lunch...#NFTCollection #NFTLaunchpad #NFTSuccessRate#NFTProjects #NFTNYC2022 #NFT',2022-07-01 03:14:03+00:00,0,0,3,0
446935207,chikooprince,75,1686,Prefer To Love,"Riyadh, Kingdom of Saudi Arabi",b'I want to lunch my #NFTCollection I need suggestions how to start and which platform best to lunch...#NFTCollection #NFTLaunchpad #NFTSuccessRate#NFTProjects',2022-07-01 03:05:27+00:00,0,0,1,0
